date,OT,OPC_V_voronka_K02,OPC_V_shnek_K02,OPC_KN_T_ist_Z1_K02,OPC_KN_T_ist_Z2_K02,OPC_KN_T_ist_Z3_K02
2020-10-24 11:14:04,6.13,14.641,124.08,61.7,134.8,142.7
2020-10-24 11:14:14,6.233,14.604,123.97,61.7,134.83333333333334,142.7
2020-10-24 11:14:24,6.238,14.567,123.86,61.7,134.86666666666667,142.7
2020-10-24 11:14:34,6.217,14.53,123.75,61.7,134.9,142.7
2020-10-24 11:14:44,6.237,14.567,124.31,61.7,134.9,142.7
2020-10-24 11:14:54,6.19,14.604,124.87,61.7,134.9,142.7
2020-10-24 11:15:04,6.21,14.641,125.43,61.7,134.9,142.7
2020-10-24 11:15:14,6.19,14.636666666666667,124.60000000000001,61.7,134.9,142.73333333333332
2020-10-24 11:15:24,6.245,14.632333333333333,123.77,61.7,134.9,142.76666666666668
2020-10-24 11:15:34,6.214,14.628,122.94,61.7,134.9,142.8
2020-10-24 11:15:45,6.159,14.634333333333334,123.74,61.7,134.96666666666667,142.83333333333334
2020-10-24 11:15:55,6.165,14.640666666666666,124.54,61.7,135.03333333333333,142.86666666666667
2020-10-24 11:16:05,6.111,14.647,125.34,61.7,135.1,142.9
2020-10-24 11:16:15,6.165,14.628,124.83,61.7,135.16666666666666,142.93333333333334
2020-10-24 11:16:25,6.123,14.609,124.32000000000001,61.7,135.23333333333335,142.96666666666667
2020-10-24 11:16:35,6.152,14.59,123.81,61.7,135.3,143.0
2020-10-24 11:16:45,6.147,14.624,123.53,61.7,135.3,143.03333333333333
2020-10-24 11:16:55,6.152,14.658,123.25,61.7,135.3,143.06666666666666
2020-10-24 11:17:05,6.102,14.692,122.97,61.7,135.3,143.1
2020-10-24 11:17:15,6.12,14.689666666666668,123.76,61.7,135.33333333333334,143.13333333333333
2020-10-24 11:17:25,6.148,14.687333333333333,124.55,61.7,135.36666666666667,143.16666666666666
2020-10-24 11:17:35,6.143,14.685,125.34,61.7,135.4,143.2
2020-10-24 11:17:45,6.095,14.681000000000001,124.7,61.7,135.43333333333334,143.23333333333332
2020-10-24 11:17:55,6.078,14.677,124.06,61.7,135.46666666666667,143.26666666666668
2020-10-24 11:18:05,6.019,14.673,123.42,61.7,135.5,143.3
2020-10-24 11:18:15,6.004,14.649666666666667,123.91,61.7,135.53333333333333,143.33333333333334
2020-10-24 11:18:25,6.022,14.626333333333333,124.4,61.7,135.56666666666666,143.36666666666667
2020-10-24 11:18:35,6.028,14.603,124.89,61.7,135.6,143.4
2020-10-24 11:18:45,6.066,14.634666666666666,124.47,61.7,135.6,143.43333333333334
2020-10-24 11:18:55,6.031,14.666333333333334,124.05,61.7,135.6,143.46666666666667
2020-10-24 11:19:05,6.036,14.698,123.63,61.7,135.6,143.5
2020-10-24 11:19:15,6.094,14.696,123.48,61.7,135.6,143.53333333333333
2020-10-24 11:19:26,6.079,14.694,123.33,61.7,135.6,143.56666666666666
2020-10-24 11:19:36,6.055,14.692,123.18,61.7,135.6,143.6
2020-10-24 11:19:46,6.08,14.668666666666667,123.64,61.7,135.6,143.63333333333333
2020-10-24 11:19:56,6.057,14.645333333333333,124.10000000000001,61.7,135.6,143.66666666666666
2020-10-24 11:20:06,6.034,14.622,124.56,61.7,135.6,143.7
2020-10-24 11:20:16,6.02,14.636666666666667,124.45,61.7,135.63333333333333,143.73333333333332
2020-10-24 11:20:26,5.998,14.651333333333334,124.34,61.7,135.66666666666666,143.76666666666668
2020-10-24 11:20:36,5.965,14.666,124.23,61.7,135.7,143.8
2020-10-24 11:20:46,5.971,14.595333333333334,124.09,61.7,135.7,143.83333333333334
2020-10-24 11:20:56,5.968,14.524666666666667,123.95,61.7,135.7,143.86666666666667
2020-10-24 11:21:06,5.974,14.454,123.81,61.7,135.7,143.9
2020-10-24 11:21:16,5.935,14.423333333333334,124.09,61.7,135.7,143.96666666666667
2020-10-24 11:21:27,5.959,14.392666666666667,124.37,61.7,135.7,144.03333333333333
2020-10-24 11:21:36,5.974,14.362,124.65,61.7,135.7,144.1
2020-10-24 11:21:46,6.034,14.362,124.13000000000001,61.7,135.76666666666665,144.1
2020-10-24 11:21:56,6.013,14.362,123.61,61.7,135.83333333333334,144.1
2020-10-24 11:22:06,6.054,14.362,123.09,61.7,135.9,144.1
2020-10-24 11:22:16,6.069,14.392666666666667,123.44,61.7,135.9,144.13333333333333
2020-10-24 11:22:26,6.073,14.423333333333334,123.79,61.7,135.9,144.16666666666666
2020-10-24 11:22:36,6.07,14.454,124.14,61.7,135.9,144.2
2020-10-24 11:22:46,6.057,14.410333333333334,124.28,61.7,135.93333333333334,144.2
2020-10-24 11:22:56,6.045,14.366666666666667,124.42,61.7,135.96666666666667,144.2
2020-10-24 11:23:06,6.025,14.323,124.56,61.7,136.0,144.2
2020-10-24 11:23:17,6.039,14.370666666666667,124.51,61.7,136.0,144.26666666666665
2020-10-24 11:23:27,6.044,14.418333333333333,124.46,61.7,136.0,144.33333333333334
2020-10-24 11:23:37,5.998,14.466,124.41,61.7,136.0,144.4
2020-10-24 11:23:47,5.962,14.543333333333333,123.73,61.7,136.0,144.4
2020-10-24 11:23:57,5.993,14.620666666666667,123.05,61.7,136.0,144.4
2020-10-24 11:24:07,5.949,14.698,122.37,61.7,136.0,144.4
2020-10-24 11:24:17,5.938,14.679,122.88000000000001,61.7,135.96666666666667,144.4
2020-10-24 11:24:27,5.911,14.66,123.39,61.7,135.93333333333334,144.4
2020-10-24 11:24:37,5.925,14.641,123.9,61.7,135.9,144.4
2020-10-24 11:24:47,5.907,14.563666666666666,124.2,61.7,135.86666666666667,144.43333333333334
2020-10-24 11:24:58,5.865,14.486333333333334,124.5,61.7,135.83333333333334,144.46666666666667
2020-10-24 11:25:07,5.823,14.409,124.8,61.7,135.8,144.5
2020-10-24 11:25:17,5.837,14.424000000000001,124.62,61.7,135.8,144.5
2020-10-24 11:25:27,5.89,14.439,124.44,61.7,135.8,144.5
2020-10-24 11:25:37,5.888,14.454,124.26,61.7,135.8,144.5
2020-10-24 11:25:47,5.871,14.441333333333334,123.96000000000001,61.7,135.76666666666668,144.5
2020-10-24 11:25:57,5.846,14.428666666666667,123.66,61.7,135.73333333333332,144.5
2020-10-24 11:26:07,5.859,14.416,123.36,61.7,135.7,144.5
2020-10-24 11:26:17,5.872,14.443333333333333,124.05,61.7,135.7,144.5
2020-10-24 11:26:28,5.878,14.470666666666666,124.74000000000001,61.7,135.7,144.5
2020-10-24 11:26:37,5.853,14.498,125.43,61.7,135.7,144.5
2020-10-24 11:26:47,5.814,14.489666666666666,125.05000000000001,61.7,135.7,144.53333333333333
2020-10-24 11:26:58,5.828,14.481333333333334,124.67,61.7,135.7,144.56666666666666
2020-10-24 11:27:08,5.804,14.473,124.29,61.7,135.7,144.6
2020-10-24 11:27:18,5.781,14.460333333333335,123.84,61.7,135.66666666666666,144.56666666666666
2020-10-24 11:27:28,5.765,14.447666666666667,123.39,61.7,135.63333333333333,144.53333333333333
2020-10-24 11:27:38,5.764,14.435,122.94,61.7,135.6,144.5
2020-10-24 11:27:48,5.784,14.422,123.67999999999999,61.7,135.6,144.46666666666667
2020-10-24 11:27:58,5.783,14.409,124.42,61.7,135.6,144.43333333333334
2020-10-24 11:28:08,5.789,14.396,125.16,61.7,135.6,144.4
2020-10-24 11:28:18,5.801,14.423666666666668,124.50999999999999,61.7,135.53333333333333,144.33333333333334
2020-10-24 11:28:28,5.779,14.451333333333332,123.86,61.7,135.46666666666667,144.26666666666665
2020-10-24 11:28:38,5.784,14.479,123.21,61.7,135.4,144.2
2020-10-24 11:28:48,5.797,14.462,123.39,61.7,135.43333333333334,144.2
2020-10-24 11:28:58,5.871,14.445,123.57,61.7,135.46666666666667,144.2
2020-10-24 11:29:08,5.856,14.428,123.75,61.7,135.5,144.2
2020-10-24 11:29:18,5.834,14.457666666666666,123.55,61.66666666666667,135.46666666666667,144.16666666666666
2020-10-24 11:29:28,5.839,14.487333333333334,123.35000000000001,61.63333333333333,135.43333333333334,144.13333333333333
2020-10-24 11:29:38,5.851,14.517,123.15,61.6,135.4,144.1
2020-10-24 11:29:48,5.863,14.483333333333333,123.23,61.6,135.46666666666667,144.1
2020-10-24 11:29:58,5.894,14.449666666666667,123.31,61.6,135.53333333333333,144.1
2020-10-24 11:30:08,5.925,14.416,123.39,61.6,135.6,144.1
2020-10-24 11:30:18,6.199,14.403,123.89,61.6,135.56666666666666,144.06666666666666
2020-10-24 11:30:28,8.954,14.39,124.39,61.6,135.53333333333333,144.03333333333333
2020-10-24 11:30:38,10.032,14.377,124.89,61.6,135.5,144.0
2020-10-24 11:30:48,10.465,14.404666666666667,124.43,61.6,135.46666666666667,144.0
2020-10-24 11:30:59,10.61,14.432333333333334,123.97,61.6,135.43333333333334,144.0
2020-10-24 11:31:09,10.561,14.46,123.51,61.6,135.4,144.0
2020-10-24 11:31:19,10.526,14.507666666666667,123.7,61.6,135.46666666666667,144.0
2020-10-24 11:31:29,10.516,14.555333333333333,123.89,61.6,135.53333333333333,144.0
2020-10-24 11:31:39,10.519,14.603,124.08,61.6,135.6,144.0
2020-10-24 11:31:49,10.522,14.592749999999999,124.185,61.6,135.55,143.975
2020-10-24 11:31:59,10.476,14.5825,124.28999999999999,61.6,135.5,143.95
2020-10-24 11:32:02,5.238,14.57225,124.395,61.6,135.45,143.925
2020-10-24 11:32:09,0.0,14.562,124.5,61.6,135.4,143.9
2020-10-24 11:32:19,1.587,14.605333333333332,124.63,61.6,135.46666666666667,143.93333333333334
2020-10-24 11:32:29,1.852,14.648666666666667,124.76,61.6,135.53333333333333,143.96666666666667
2020-10-24 11:32:39,2.083,14.692,124.89,61.6,135.6,144.0
2020-10-24 11:32:49,4.233,14.562666666666667,124.79,61.6,135.6,144.0
2020-10-24 11:32:59,4.444,14.433333333333334,124.69,61.6,135.6,144.0
2020-10-24 11:33:09,5.735,14.304,124.59,61.6,135.6,144.0
2020-10-24 11:33:20,5.397,14.066,122.16,61.6,135.6,144.0
2020-10-24 11:33:29,4.843,13.828,119.73,61.6,135.6,144.0
2020-10-24 11:33:39,4.798,13.59,117.3,61.6,135.6,144.0
2020-10-24 11:33:49,4.63,13.563666666666666,117.23,61.6,135.6,143.96666666666667
2020-10-24 11:33:59,5.241,13.537333333333333,117.16,61.6,135.6,143.93333333333334
2020-10-24 11:34:09,5.263,13.511,117.09,61.6,135.6,143.9
2020-10-24 11:34:19,5.914,13.549999999999999,117.83,61.6,135.56666666666666,143.86666666666667
2020-10-24 11:34:29,5.892,13.589,118.57000000000001,61.6,135.53333333333333,143.83333333333334
2020-10-24 11:34:40,5.79,13.628,119.31,61.6,135.5,143.8
2020-10-24 11:34:50,5.556,13.638666666666667,118.99,61.6,135.46666666666667,143.73333333333335
2020-10-24 11:35:00,5.417,13.649333333333333,118.67,61.6,135.43333333333334,143.66666666666666
2020-10-24 11:35:10,5.098,13.66,118.35,61.6,135.4,143.6
2020-10-24 11:35:20,4.869,13.688666666666666,118.44,61.6,135.4,143.53333333333333
2020-10-24 11:35:30,4.728,13.717333333333334,118.53,61.6,135.4,143.46666666666667
2020-10-24 11:35:40,4.989,13.746,118.62,61.6,135.4,143.4
2020-10-24 11:35:50,5.07,13.669666666666666,118.49000000000001,61.6,135.4,143.36666666666667
2020-10-24 11:36:00,5.296,13.593333333333334,118.36,61.6,135.4,143.33333333333334
2020-10-24 11:36:10,5.258,13.517,118.23,61.6,135.4,143.3
2020-10-24 11:36:20,5.318,13.677,118.66,61.6,135.43333333333334,143.20000000000002
2020-10-24 11:36:30,5.418,13.837,119.09,61.6,135.46666666666667,143.1
2020-10-24 11:36:40,5.467,13.997,119.52,61.6,135.5,143.0
2020-10-24 11:36:50,5.47,13.976666666666667,119.19,61.6,135.5,142.9
2020-10-24 11:37:01,5.473,13.956333333333333,118.86,61.6,135.5,142.79999999999998
2020-10-24 11:37:10,5.596,13.936,118.53,61.6,135.5,142.7
2020-10-24 11:37:21,5.75,13.966666666666667,118.62,61.6,135.53333333333333,142.66666666666666
2020-10-24 11:37:30,5.931,13.997333333333334,118.71,61.6,135.56666666666666,142.63333333333333
2020-10-24 11:37:40,5.955,14.028,118.8,61.6,135.6,142.6
2020-10-24 11:37:50,6.188,14.113666666666667,118.53,61.63333333333333,135.63333333333333,142.53333333333333
2020-10-24 11:38:00,6.379,14.199333333333334,118.25999999999999,61.66666666666667,135.66666666666666,142.46666666666667
2020-10-24 11:38:10,6.359,14.285,117.99,61.7,135.7,142.4
2020-10-24 11:38:21,6.303,14.253333333333334,117.67,61.7,135.7,142.36666666666667
2020-10-24 11:38:31,6.73,14.221666666666666,117.35,61.7,135.7,142.33333333333334
2020-10-24 11:38:41,6.667,14.19,117.03,61.7,135.7,142.3
2020-10-24 11:38:51,6.643,14.217666666666666,117.48,61.7,135.7,142.26666666666668
2020-10-24 11:39:01,6.761,14.245333333333333,117.92999999999999,61.7,135.7,142.23333333333332
2020-10-24 11:39:11,6.736,14.273,118.38,61.7,135.7,142.2
2020-10-24 11:39:21,6.734,14.223333333333333,117.89,61.7,135.7,142.16666666666666
2020-10-24 11:39:31,7.061,14.173666666666668,117.39999999999999,61.7,135.7,142.13333333333333
2020-10-24 11:39:41,7.085,14.124,116.91,61.7,135.7,142.1
2020-10-24 11:39:51,7.162,14.144,117.13,61.7,135.7,142.1
2020-10-24 11:40:01,7.253,14.164,117.35,61.7,135.7,142.1
2020-10-24 11:40:11,7.172,14.184,117.57,61.7,135.7,142.1
2020-10-24 11:40:21,7.21,14.18075,118.02,61.7,135.725,142.05
2020-10-24 11:40:28,7.2524999999999995,14.177499999999998,118.47,61.7,135.75,142.0
2020-10-24 11:40:31,7.295,14.174249999999999,118.92,61.7,135.775,141.95
2020-10-24 11:40:41,7.407,14.171,119.37,61.7,135.8,141.9
2020-10-24 11:40:51,7.624,14.179666666666666,119.37,61.7,135.83333333333334,141.96666666666667
2020-10-24 11:41:01,7.819,14.188333333333333,119.37,61.7,135.86666666666667,142.03333333333333
2020-10-24 11:41:11,7.962,14.197,119.37,61.7,135.9,142.1
2020-10-24 11:41:21,8.037,14.164,118.82000000000001,61.7,135.93333333333334,142.13333333333333
2020-10-24 11:41:31,8.085,14.131,118.27,61.7,135.96666666666667,142.16666666666666
2020-10-24 11:41:41,8.046,14.098,117.72,61.7,136.0,142.2
2020-10-24 11:41:51,8.062,14.081000000000001,118.24,61.733333333333334,136.0,142.23333333333332
2020-10-24 11:42:02,8.159,14.064,118.76,61.766666666666666,136.0,142.26666666666668
2020-10-24 11:42:12,8.283,14.047,119.28,61.8,136.0,142.3
2020-10-24 11:42:22,8.363,14.076666666666666,118.87,61.8,136.0,142.3
2020-10-24 11:42:32,8.372,14.106333333333334,118.46,61.8,136.0,142.3
2020-10-24 11:42:42,8.381,14.136,118.05,61.8,136.0,142.3
2020-10-24 11:42:52,8.314,14.162666666666667,117.91,61.8,136.03333333333333,142.36666666666667
2020-10-24 11:43:02,8.389,14.189333333333332,117.77,61.8,136.06666666666666,142.43333333333334
2020-10-24 11:43:12,8.425,14.216,117.63,61.8,136.1,142.5
2020-10-24 11:43:22,8.433,14.213666666666667,117.73,61.8,136.1,142.53333333333333
2020-10-24 11:43:32,8.396,14.211333333333332,117.83,61.8,136.1,142.56666666666666
2020-10-24 11:43:42,8.36,14.209,117.93,61.8,136.1,142.6
2020-10-24 11:43:52,8.307,14.174,117.52000000000001,61.8,136.1,142.63333333333333
2020-10-24 11:44:02,8.342,14.139,117.11,61.8,136.1,142.66666666666666
2020-10-24 11:44:12,8.376,14.104,116.7,61.8,136.1,142.7
2020-10-24 11:44:22,8.283,14.097666666666667,117.55,61.8,136.1,142.7
2020-10-24 11:44:32,8.292,14.091333333333333,118.4,61.8,136.1,142.7
2020-10-24 11:44:42,8.39,14.085,119.25,61.8,136.1,142.7
2020-10-24 11:44:52,8.333,14.128666666666668,118.48,61.8,136.1,142.7
2020-10-24 11:45:02,8.46,14.172333333333333,117.71,61.8,136.1,142.7
2020-10-24 11:45:12,8.434,14.216,116.94,61.8,136.1,142.7
2020-10-24 11:45:22,8.372,14.213666666666667,117.81,61.8,136.06666666666666,142.7
2020-10-24 11:45:32,8.341,14.211333333333332,118.67999999999999,61.8,136.03333333333333,142.7
2020-10-24 11:45:43,8.288,14.209,119.55,61.8,136.0,142.7
2020-10-24 11:45:53,8.267,14.176333333333334,119.41,61.8,136.0,142.66666666666666
2020-10-24 11:46:03,8.275,14.143666666666666,119.27,61.8,136.0,142.63333333333333
2020-10-24 11:46:13,8.304,14.111,119.13,61.8,136.0,142.6
2020-10-24 11:46:23,8.305,14.212666666666667,119.17,61.8,136.0,142.6
2020-10-24 11:46:33,8.227,14.314333333333334,119.21,61.8,136.0,142.6
2020-10-24 11:46:43,8.312,14.416,119.25,61.8,136.0,142.6
2020-10-24 11:46:53,8.43,14.411666666666667,119.8,61.8,136.0,142.6
2020-10-24 11:47:03,8.381,14.407333333333334,120.35000000000001,61.8,136.0,142.6
2020-10-24 11:47:13,8.354,14.403,120.9,61.8,136.0,142.6
2020-10-24 11:47:23,8.327,14.380666666666666,120.5,61.8,136.0,142.6
2020-10-24 11:47:33,8.307,14.358333333333334,120.10000000000001,61.8,136.0,142.6
2020-10-24 11:47:43,8.261,14.336,119.7,61.8,136.0,142.6
2020-10-24 11:47:53,8.346,14.267333333333333,119.36,61.8,135.96666666666667,142.6
2020-10-24 11:48:03,8.295,14.198666666666668,119.02000000000001,61.8,135.93333333333334,142.6
2020-10-24 11:48:13,8.346,14.13,118.68,61.8,135.9,142.6
2020-10-24 11:48:23,8.327,14.132,118.80000000000001,61.8,135.9,142.63333333333333
2020-10-24 11:48:33,8.427,14.134,118.92,61.8,135.9,142.66666666666666
2020-10-24 11:48:43,8.432,14.136,119.04,61.8,135.9,142.7
2020-10-24 11:48:53,8.455,14.116999999999999,119.31,61.83333333333333,135.93333333333334,142.73333333333332
2020-10-24 11:49:03,8.484,14.098,119.58,61.86666666666667,135.96666666666667,142.76666666666668
2020-10-24 11:49:13,8.464,14.079,119.85,61.9,136.0,142.8
2020-10-24 11:49:23,8.416,14.102333333333334,120.0,61.9,135.96666666666667,142.83333333333334
2020-10-24 11:49:33,8.345,14.125666666666666,120.14999999999999,61.9,135.93333333333334,142.86666666666667
2020-10-24 11:49:44,8.328,14.149,120.3,61.9,135.9,142.9
2020-10-24 11:49:54,8.448,14.217666666666666,120.22,61.9,135.9,142.9
2020-10-24 11:50:04,8.424,14.286333333333333,120.14,61.9,135.9,142.9
2020-10-24 11:50:14,8.378,14.355,120.06,61.9,135.9,142.9
2020-10-24 11:50:24,8.317,14.366666666666667,121.03,61.9,135.9,142.93333333333334
2020-10-24 11:50:34,8.317,14.378333333333334,122.0,61.9,135.9,142.96666666666667
2020-10-24 11:50:44,8.388,14.39,122.97,61.9,135.9,143.0
2020-10-24 11:50:54,8.415,14.411333333333333,122.47,61.9,135.86666666666667,143.0
2020-10-24 11:51:04,8.457,14.432666666666668,121.97,61.9,135.83333333333334,143.0
2020-10-24 11:51:14,8.419,14.454,121.47,61.9,135.8,143.0
2020-10-24 11:51:24,8.381,14.447666666666667,121.19,61.9,135.8,143.03333333333333
2020-10-24 11:51:35,8.36,14.441333333333334,120.91,61.9,135.8,143.06666666666666
2020-10-24 11:51:44,8.302,14.435,120.63,61.9,135.8,143.1
2020-10-24 11:51:54,8.302,14.337666666666667,120.85,61.9,135.8,143.13333333333333
2020-10-24 11:52:04,8.282,14.240333333333334,121.07000000000001,61.9,135.8,143.16666666666666
2020-10-24 11:52:14,8.267,14.143,121.29,61.9,135.8,143.2
2020-10-24 11:52:24,8.233,14.161,121.33,61.9,135.8,143.23333333333332
2020-10-24 11:52:34,8.193,14.179,121.37,61.9,135.8,143.26666666666668
2020-10-24 11:52:44,8.16,14.197,121.41,61.9,135.8,143.3
2020-10-24 11:52:54,8.088,14.222333333333333,121.34,61.9,135.8,143.3
2020-10-24 11:53:04,8.09,14.247666666666666,121.27,61.9,135.8,143.3
2020-10-24 11:53:14,8.091,14.273,121.2,61.9,135.8,143.3
2020-10-24 11:53:24,8.079,14.247499999999999,121.17750000000001,61.9,135.8,143.35000000000002
2020-10-24 11:53:25,8.079,14.222,121.155,61.9,135.8,143.4
2020-10-24 11:53:35,8.062,14.1965,121.1325,61.9,135.8,143.45
2020-10-24 11:53:45,8.069,14.171,121.11,61.9,135.8,143.5
2020-10-24 11:53:55,8.033,14.192333333333332,120.71,61.9,135.83333333333334,143.5
2020-10-24 11:54:05,8.059,14.213666666666667,120.31,61.9,135.86666666666667,143.5
2020-10-24 11:54:15,8.103,14.235,119.91,61.9,135.9,143.5
2020-10-24 11:54:25,8.104,14.204333333333333,119.78999999999999,61.9,135.9,143.53333333333333
2020-10-24 11:54:35,8.051,14.173666666666668,119.67,61.9,135.9,143.56666666666666
2020-10-24 11:54:45,8.04,14.143,119.55,61.9,135.9,143.6
2020-10-24 11:54:55,8.011,14.278333333333334,119.96,61.93333333333333,135.9,143.63333333333333
2020-10-24 11:55:05,8.066,14.413666666666666,120.37,61.96666666666667,135.9,143.66666666666666
2020-10-24 11:55:15,8.033,14.549,120.78,62.0,135.9,143.7
2020-10-24 11:55:25,8.004,14.588,120.33,62.0,135.9,143.7
2020-10-24 11:55:35,8.041,14.627,119.88000000000001,62.0,135.9,143.7
2020-10-24 11:55:45,8.001,14.666,119.43,62.0,135.9,143.7
2020-10-24 11:55:55,8.003,14.586666666666668,119.27000000000001,62.0,135.9,143.73333333333332
2020-10-24 11:56:05,8.039,14.507333333333333,119.11,62.0,135.9,143.76666666666668
2020-10-24 11:56:15,8.028,14.428,118.95,62.0,135.9,143.8
2020-10-24 11:56:25,8.03,14.406,119.04,62.0,135.93333333333334,143.86666666666667
2020-10-24 11:56:36,8.053,14.384,119.13,62.0,135.96666666666667,143.93333333333334
2020-10-24 11:56:45,8.043,14.362,119.22,62.0,136.0,144.0
2020-10-24 11:56:55,8.094,14.401,119.32,62.0,136.03333333333333,144.03333333333333
2020-10-24 11:57:06,8.117,14.44,119.42,62.0,136.06666666666666,144.06666666666666
2020-10-24 11:57:16,8.118,14.479,119.52,62.0,136.1,144.1
2020-10-24 11:57:26,8.151,14.462,119.64999999999999,62.0,136.16666666666666,144.16666666666666
2020-10-24 11:57:36,8.141,14.445,119.78,62.0,136.23333333333335,144.23333333333335
2020-10-24 11:57:46,8.13,14.428,119.91,62.0,136.3,144.3
2020-10-24 11:57:56,8.115,14.384666666666668,120.14999999999999,62.03333333333333,136.3,144.33333333333334
2020-10-24 11:58:06,8.121,14.341333333333333,120.39,62.06666666666667,136.3,144.36666666666667
2020-10-24 11:58:16,8.122,14.298,120.63,62.1,136.3,144.4
2020-10-24 11:58:26,8.127,14.354,120.69,62.1,136.3,144.4
2020-10-24 11:58:36,8.113,14.41,120.75,62.1,136.3,144.4
2020-10-24 11:58:46,8.18,14.466,120.81,62.1,136.3,144.4
2020-10-24 11:58:56,8.165,14.447,120.58,62.1,136.33333333333334,144.43333333333334
2020-10-24 11:59:06,8.155,14.428,120.35000000000001,62.1,136.36666666666667,144.46666666666667
2020-10-24 11:59:16,8.16,14.409,120.12,62.1,136.4,144.5
2020-10-24 11:59:26,8.176,14.275666666666668,120.5,62.1,136.4,144.56666666666666
2020-10-24 11:59:36,8.166,14.142333333333333,120.88000000000001,62.1,136.4,144.63333333333333
2020-10-24 11:59:47,8.167,14.009,121.26,62.1,136.4,144.7
2020-10-24 11:59:56,8.172,14.148666666666667,121.12,62.1,136.4,144.7
2020-10-24 12:00:06,8.173,14.288333333333334,120.98,62.1,136.4,144.7
2020-10-24 12:00:16,8.177,14.428,120.84,62.1,136.4,144.7
2020-10-24 12:00:26,8.196,14.359333333333334,121.09,62.1,136.4,144.7
2020-10-24 12:00:36,8.211,14.290666666666667,121.34,62.1,136.4,144.7
2020-10-24 12:00:46,8.212,14.222,121.59,62.1,136.4,144.7
2020-10-24 12:00:57,8.227,14.155333333333333,120.84,62.1,136.4,144.73333333333332
2020-10-24 12:01:07,8.206,14.088666666666667,120.09,62.1,136.4,144.76666666666668
2020-10-24 12:01:17,8.235,14.022,119.34,62.1,136.4,144.8
2020-10-24 12:01:27,8.208,14.011333333333333,119.91,62.1,136.4,144.8
2020-10-24 12:01:37,8.184,14.000666666666667,120.48,62.1,136.4,144.8
2020-10-24 12:01:47,8.144,13.99,121.05,62.1,136.4,144.8
2020-10-24 12:01:57,8.148,13.988,120.35,62.13333333333333,136.36666666666667,144.8
2020-10-24 12:02:07,8.112,13.986,119.65,62.16666666666667,136.33333333333334,144.8
2020-10-24 12:02:17,8.113,13.984,118.95,62.2,136.3,144.8
2020-10-24 12:02:27,8.104,14.044333333333332,119.75,62.2,136.3,144.76666666666668
2020-10-24 12:02:37,8.119,14.104666666666667,120.55,62.2,136.3,144.73333333333332
2020-10-24 12:02:47,8.12,14.165,121.35,62.2,136.3,144.7
2020-10-24 12:02:57,8.084,14.192333333333332,120.66,62.2,136.23333333333335,144.63333333333333
2020-10-24 12:03:07,8.112,14.219666666666667,119.97,62.2,136.16666666666666,144.56666666666666
2020-10-24 12:03:17,8.173,14.247,119.28,62.2,136.1,144.5
2020-10-24 12:03:27,8.147,14.238666666666667,119.49,62.2,136.1,144.5
2020-10-24 12:03:37,8.122,14.230333333333332,119.7,62.2,136.1,144.5
2020-10-24 12:03:47,8.101,14.222,119.91,62.2,136.1,144.5
2020-10-24 12:03:53,4.0505,14.20525,119.99249999999999,62.2,136.1,144.475
2020-10-24 12:03:57,0.0,14.1885,120.07499999999999,62.2,136.1,144.45
2020-10-24 12:04:09,0.0,14.17175,120.1575,62.2,136.1,144.425
2020-10-24 12:04:17,3.704,14.155,120.24,62.2,136.1,144.4
2020-10-24 12:04:27,2.778,14.087333333333333,120.34,62.2,136.1,144.4
2020-10-24 12:04:38,2.222,14.019666666666666,120.44,62.2,136.1,144.4
2020-10-24 12:04:47,4.0,13.952,120.54,62.2,136.1,144.4
2020-10-24 12:04:58,4.444,13.861,120.73,62.2,136.1,144.4
2020-10-24 12:05:08,5.556,13.77,120.92,62.2,136.1,144.4
2020-10-24 12:05:18,6.268,13.679,121.11,62.2,136.1,144.4
2020-10-24 12:05:28,5.808,13.851666666666667,121.24,62.2,136.1,144.36666666666667
2020-10-24 12:05:38,5.324,14.024333333333333,121.37,62.2,136.1,144.33333333333334
2020-10-24 12:05:48,5.128,14.197,121.5,62.2,136.1,144.3
2020-10-24 12:05:58,5.357,14.197,120.77,62.2,136.1,144.26666666666668
2020-10-24 12:06:08,5.018,14.197,120.04,62.2,136.1,144.23333333333332
2020-10-24 12:06:18,5.556,14.197,119.31,62.2,136.1,144.2
2020-10-24 12:06:28,5.238,14.205333333333332,119.31,62.2,136.06666666666666,144.13333333333333
2020-10-24 12:06:38,5.481,14.213666666666667,119.31,62.2,136.03333333333333,144.06666666666666
2020-10-24 12:06:48,5.345,14.222,119.31,62.2,136.0,144.0
2020-10-24 12:06:58,6.085,14.166,119.51,62.233333333333334,135.96666666666667,144.0
2020-10-24 12:07:08,6.242,14.11,119.71,62.266666666666666,135.93333333333334,144.0
2020-10-24 12:07:18,6.571,14.054,119.91,62.3,135.9,144.0
2020-10-24 12:07:28,6.3,14.049666666666667,120.09,62.3,135.9,144.0
2020-10-24 12:07:38,6.427,14.045333333333334,120.27,62.3,135.9,144.0
2020-10-24 12:07:48,6.184,14.041,120.45,62.3,135.9,144.0
2020-10-24 12:07:58,6.052,14.045333333333334,120.13,62.3,135.9,144.0
2020-10-24 12:08:08,6.513,14.049666666666667,119.81,62.3,135.9,144.0
2020-10-24 12:08:18,6.481,14.054,119.49,62.3,135.9,144.0
2020-10-24 12:08:28,6.4,14.017,119.6,62.3,135.86666666666667,144.0
